email_id,email_text,email_version,hour,weekday,user_country,user_past_purchases,email_opened,link_clicked,group
735164,short_email,personalized,1,Tuesday,US,3,0,0,Control
467147,short_email,generic,15,Friday,FR,12,0,0,Control
754779,long_email,generic,9,Tuesday,US,2,0,0,Control
440873,short_email,personalized,4,Friday,US,3,0,0,Control
882943,long_email,generic,10,Thursday,US,2,1,0,Control
280016,long_email,personalized,12,Wednesday,FR,1,0,0,Control
720244,short_email,personalized,6,Monday,US,5,0,0,Control
15116,long_email,personalized,4,Wednesday,US,4,1,1,Control
896806,short_email,generic,2,Wednesday,FR,9,0,0,Control
526590,long_email,personalized,12,Monday,ES,4,0,0,Control
827136,short_email,generic,6,Tuesday,US,7,0,0,Control
2896,long_email,personalized,9,Sunday,ES,1,0,0,Control
328874,short_email,generic,9,Wednesday,US,1,1,0,Control
280702,short_email,personalized,6,Friday,FR,1,0,0,Control
457520,long_email,generic,4,Wednesday,US,1,0,0,Control
800530,short_email,generic,11,Sunday,US,0,0,0,Control
304521,short_email,personalized,8,Tuesday,US,4,1,0,Control
306417,short_email,generic,16,Friday,US,8,0,0,Control
394392,long_email,generic,4,Saturday,US,0,0,0,Control
803525,short_email,personalized,8,Saturday,FR,2,0,0,Control
183883,short_email,personalized,11,Monday,FR,10,0,0,Control
875805,long_email,generic,8,Wednesday,FR,4,0,0,Control
560861,short_email,personalized,16,Wednesday,US,4,1,0,Control
743291,short_email,generic,11,Friday,US,0,0,0,Control
59996,long_email,generic,2,Thursday,US,2,0,0,Control
375278,long_email,personalized,1,Saturday,US,3,0,0,Control
664385,long_email,generic,19,Wednesday,ES,2,0,0,Control
84065,short_email,personalized,9,Thursday,FR,0,0,0,Control
559097,short_email,generic,13,Wednesday,US,2,0,0,Control
814047,long_email,generic,5,Thursday,UK,4,1,0,Control
205421,short_email,generic,10,Thursday,ES,1,0,0,Control
15222,long_email,personalized,5,Thursday,FR,0,0,0,Control
305783,long_email,generic,4,Thursday,US,4,0,0,Control
80511,short_email,personalized,6,Thursday,US,4,0,0,Control
878487,long_email,generic,9,Sunday,US,1,0,0,Control
381973,long_email,generic,5,Thursday,UK,3,1,0,Control
698659,short_email,personalized,13,Friday,US,0,1,0,Control
1173,short_email,personalized,1,Wednesday,US,1,0,0,Control
237625,short_email,generic,11,Sunday,UK,4,0,0,Control
983779,long_email,generic,8,Thursday,FR,2,0,0,Control
197536,short_email,generic,6,Sunday,US,4,0,0,Control
710113,short_email,generic,13,Sunday,ES,10,1,0,Control
783407,long_email,generic,8,Monday,UK,0,0,0,Control
703274,long_email,generic,16,Monday,US,3,0,0,Control
565472,long_email,generic,13,Tuesday,UK,2,0,0,Control
273844,short_email,personalized,12,Sunday,US,2,0,0,Control
48168,short_email,personalized,10,Sunday,UK,2,0,0,Control
405678,short_email,generic,16,Saturday,US,1,0,0,Control
591694,long_email,personalized,7,Tuesday,US,5,0,0,Control
900637,long_email,personalized,1,Tuesday,ES,3,0,0,Control
529956,long_email,generic,9,Tuesday,UK,8,1,0,Control
7187,long_email,generic,11,Saturday,UK,0,0,0,Control
302452,short_email,personalized,11,Wednesday,UK,5,0,0,Control
306179,long_email,generic,17,Thursday,US,6,0,0,Control
492035,short_email,generic,12,Saturday,US,0,0,0,Control
558150,short_email,personalized,7,Wednesday,FR,1,0,0,Control
211,short_email,generic,11,Tuesday,US,4,0,0,Control
422285,short_email,generic,4,Monday,US,11,0,0,Control
819643,short_email,generic,12,Wednesday,US,9,1,1,Control
536715,short_email,personalized,3,Friday,US,0,0,0,Control
175419,long_email,personalized,3,Saturday,FR,1,0,0,Control
377305,long_email,personalized,9,Tuesday,US,0,0,0,Control
939523,long_email,generic,17,Tuesday,ES,10,0,0,Control
368098,short_email,generic,8,Wednesday,UK,1,0,0,Control
63726,short_email,personalized,3,Sunday,US,1,0,0,Control
359122,long_email,generic,11,Wednesday,US,4,0,0,Control
574636,long_email,generic,6,Monday,ES,8,0,0,Control
974440,long_email,generic,10,Wednesday,UK,3,0,0,Control
460458,short_email,generic,11,Wednesday,UK,2,0,0,Control
551055,short_email,generic,2,Thursday,US,1,0,0,Control
929633,short_email,generic,13,Wednesday,FR,0,0,0,Control
319126,long_email,personalized,16,Sunday,US,1,0,0,Control
241589,long_email,generic,12,Thursday,US,2,0,0,Control
519441,long_email,personalized,3,Monday,FR,3,0,0,Control
367491,short_email,personalized,14,Friday,US,2,1,0,Control
473332,long_email,generic,11,Monday,UK,6,0,0,Control
835533,short_email,generic,14,Friday,US,1,0,0,Control
752199,short_email,generic,12,Saturday,US,4,0,0,Control
728337,long_email,generic,10,Wednesday,FR,1,0,0,Control
823779,short_email,personalized,13,Thursday,ES,7,0,0,Control
688138,short_email,personalized,13,Tuesday,US,5,1,0,Control
451222,short_email,personalized,3,Monday,US,5,0,0,Control
386517,short_email,generic,7,Friday,US,1,0,0,Control
676870,long_email,personalized,6,Tuesday,US,12,1,0,Control
862689,short_email,personalized,13,Saturday,US,7,0,0,Control
151945,long_email,generic,10,Wednesday,UK,0,0,0,Control
187656,short_email,personalized,9,Wednesday,ES,3,0,0,Control
245201,short_email,generic,2,Saturday,US,3,0,0,Control
553899,short_email,personalized,6,Monday,UK,6,1,0,Control
288718,long_email,generic,12,Thursday,FR,5,0,0,Control
436709,long_email,generic,1,Sunday,US,2,0,0,Control
11963,long_email,generic,7,Monday,FR,2,0,0,Control
749106,short_email,personalized,9,Friday,US,8,0,0,Control
215491,short_email,generic,6,Thursday,UK,8,0,0,Control
757755,short_email,personalized,8,Wednesday,US,9,0,0,Control
400378,short_email,personalized,1,Sunday,US,7,1,0,Control
771810,long_email,personalized,14,Sunday,ES,9,0,0,Control
701204,long_email,personalized,4,Wednesday,UK,2,0,0,Control
659239,short_email,personalized,4,Tuesday,ES,2,0,0,Control
122614,long_email,generic,13,Sunday,US,2,1,0,Control
881880,short_email,personalized,3,Friday,ES,3,0,0,Control
535156,short_email,generic,6,Monday,UK,0,0,0,Control
512209,long_email,generic,3,Tuesday,US,8,0,0,Control
261285,long_email,personalized,8,Tuesday,US,8,0,0,Control
288951,short_email,generic,19,Wednesday,UK,6,1,0,Control
129704,long_email,generic,8,Sunday,US,7,0,0,Control
743344,long_email,generic,9,Thursday,FR,5,0,0,Control
773779,short_email,generic,7,Saturday,US,1,0,0,Control
16625,long_email,generic,19,Monday,US,2,0,0,Control
838005,short_email,generic,12,Thursday,US,0,0,0,Control
805248,long_email,generic,12,Thursday,UK,6,0,0,Control
623015,short_email,personalized,16,Saturday,ES,10,0,0,Control
248243,long_email,personalized,11,Friday,FR,9,0,0,Control
170766,long_email,generic,13,Sunday,FR,2,0,0,Control
901955,short_email,personalized,5,Monday,US,5,0,0,Control
212128,short_email,generic,10,Tuesday,US,5,0,0,Control
701155,long_email,generic,13,Friday,FR,8,0,0,Control
531119,short_email,personalized,7,Friday,UK,4,0,0,Control
338667,long_email,personalized,11,Thursday,US,1,0,0,Control
512104,long_email,personalized,7,Wednesday,UK,7,0,0,Control
287579,short_email,generic,5,Tuesday,UK,4,0,0,Control
491044,short_email,generic,5,Saturday,ES,1,1,0,Control
67757,long_email,personalized,15,Sunday,US,3,0,0,Control
304543,short_email,personalized,3,Saturday,US,1,1,0,Control
724539,short_email,generic,8,Monday,UK,7,0,0,Control
63106,short_email,generic,7,Monday,US,2,0,0,Control
919803,long_email,generic,4,Friday,US,8,0,0,Control
428526,short_email,generic,15,Thursday,US,6,0,0,Control
971203,short_email,generic,14,Thursday,ES,0,0,0,Control
553171,short_email,personalized,4,Friday,ES,8,0,0,Control
162731,short_email,generic,8,Wednesday,US,7,0,0,Control
512502,short_email,generic,9,Sunday,US,7,0,0,Control
937046,short_email,personalized,10,Monday,US,1,1,0,Control
82112,long_email,generic,8,Wednesday,UK,1,0,0,Control
536865,long_email,personalized,8,Sunday,US,3,0,0,Control
494393,short_email,generic,6,Tuesday,ES,1,0,0,Control
236878,short_email,generic,11,Sunday,US,4,0,0,Control
927604,short_email,generic,18,Thursday,UK,0,0,0,Control
200537,short_email,personalized,10,Tuesday,UK,2,0,0,Control
912418,long_email,personalized,10,Tuesday,US,1,0,0,Control
801549,long_email,personalized,9,Friday,UK,6,0,0,Control
542362,long_email,personalized,10,Saturday,ES,5,0,0,Control
543736,long_email,personalized,13,Thursday,US,2,0,0,Control
142170,short_email,generic,12,Friday,US,4,0,0,Control
133078,long_email,generic,9,Friday,US,6,0,0,Control
12270,short_email,personalized,9,Sunday,US,0,0,0,Control
544821,long_email,personalized,8,Saturday,US,9,0,0,Control
782837,long_email,generic,5,Sunday,US,5,0,0,Control
892655,short_email,personalized,7,Tuesday,UK,5,0,0,Control
301828,long_email,personalized,8,Wednesday,US,6,0,0,Control
207833,short_email,personalized,12,Wednesday,US,2,0,0,Control
125064,short_email,personalized,6,Wednesday,UK,0,1,0,Control
553505,long_email,personalized,11,Friday,US,6,0,0,Control
337200,short_email,generic,7,Monday,US,7,0,0,Control
594039,long_email,generic,1,Tuesday,US,0,0,0,Control
427949,long_email,personalized,13,Friday,UK,3,0,0,Control
907065,short_email,personalized,12,Saturday,US,0,0,0,Control
574685,short_email,personalized,4,Thursday,US,8,0,0,Control
552640,short_email,personalized,7,Thursday,US,1,0,0,Control
246451,short_email,personalized,4,Monday,US,13,0,0,Control
506348,short_email,personalized,10,Tuesday,FR,7,0,0,Control
48458,long_email,personalized,4,Saturday,UK,1,0,0,Control
302467,long_email,personalized,5,Friday,US,11,0,0,Control
610695,long_email,generic,8,Thursday,UK,6,0,0,Control
311902,long_email,personalized,10,Wednesday,US,4,0,0,Control
792304,long_email,generic,8,Monday,US,0,0,0,Control
207730,long_email,generic,4,Monday,US,0,0,0,Control
933011,long_email,personalized,9,Thursday,UK,6,0,0,Control
809943,long_email,personalized,8,Sunday,US,0,0,0,Control
603442,long_email,personalized,8,Friday,US,2,0,0,Control
657011,long_email,generic,6,Sunday,US,0,0,0,Control
281747,short_email,personalized,20,Thursday,FR,8,0,0,Control
682271,long_email,personalized,10,Sunday,US,10,0,0,Control
38437,long_email,personalized,8,Wednesday,US,4,0,0,Control
432932,short_email,personalized,16,Friday,US,2,0,0,Control
884274,long_email,generic,12,Monday,US,1,0,0,Control
194572,short_email,generic,11,Thursday,FR,5,0,0,Control
665973,long_email,generic,8,Sunday,US,1,0,0,Control
412959,short_email,generic,12,Monday,ES,5,0,0,Control
800115,long_email,generic,7,Saturday,US,9,0,0,Control
161135,short_email,generic,3,Monday,ES,9,0,0,Control
661434,short_email,personalized,12,Monday,US,9,0,0,Control
116178,long_email,generic,16,Thursday,US,1,0,0,Control
376240,short_email,personalized,12,Friday,US,0,0,0,Control
202785,long_email,generic,18,Wednesday,US,2,1,0,Control
49033,short_email,personalized,5,Tuesday,UK,6,0,0,Control
71670,long_email,generic,12,Friday,US,1,0,0,Control
172764,short_email,personalized,9,Wednesday,US,1,0,0,Control
762897,long_email,personalized,4,Monday,US,3,0,0,Control
304339,short_email,generic,14,Monday,UK,1,0,0,Control
523659,long_email,personalized,8,Thursday,US,4,0,0,Control
36118,long_email,generic,9,Friday,US,0,0,0,Control
431039,long_email,personalized,2,Saturday,ES,4,0,0,Control
559765,long_email,personalized,14,Thursday,US,3,0,0,Control
693924,short_email,generic,10,Sunday,US,4,0,0,Control
470608,short_email,personalized,12,Wednesday,FR,2,0,0,Control
73366,long_email,generic,3,Monday,US,5,0,0,Control
279928,long_email,generic,4,Sunday,UK,3,0,0,Control
689597,short_email,generic,4,Thursday,US,0,0,0,Control
36047,short_email,generic,11,Friday,US,3,0,0,Control
751435,long_email,generic,5,Monday,ES,8,0,0,Control
504047,short_email,personalized,3,Thursday,UK,1,0,0,Control
585696,short_email,personalized,13,Monday,UK,0,0,0,Control
162206,short_email,generic,8,Wednesday,UK,1,1,0,Control
329125,short_email,personalized,12,Wednesday,US,2,0,0,Control
727051,long_email,personalized,12,Friday,US,2,0,0,Control
382784,long_email,generic,13,Tuesday,ES,0,0,0,Control
237257,long_email,generic,9,Tuesday,FR,2,0,0,Control
395198,long_email,generic,3,Wednesday,US,5,1,0,Control
910320,short_email,personalized,8,Friday,US,1,0,0,Control
666333,short_email,generic,3,Saturday,US,0,0,0,Control
391946,short_email,generic,11,Sunday,US,0,0,0,Control
491725,long_email,personalized,14,Tuesday,ES,6,0,0,Control
891073,short_email,personalized,15,Tuesday,US,8,0,0,Control
878287,short_email,personalized,12,Wednesday,US,2,1,1,Control
684101,short_email,personalized,10,Sunday,US,5,0,0,Control
215327,long_email,generic,2,Saturday,US,1,0,0,Control
993618,long_email,personalized,13,Monday,UK,6,0,0,Control
142641,long_email,personalized,11,Tuesday,US,2,0,0,Control
683699,short_email,personalized,4,Tuesday,UK,2,0,0,Control
805997,long_email,generic,15,Monday,US,1,0,0,Control
222169,short_email,generic,9,Sunday,UK,1,0,0,Control
767325,long_email,personalized,4,Monday,UK,7,0,0,Control
111419,long_email,personalized,3,Monday,US,2,0,0,Control
201970,long_email,generic,22,Sunday,US,8,0,0,Control
680604,short_email,generic,16,Wednesday,UK,5,1,0,Control
594339,long_email,generic,7,Sunday,US,0,0,0,Control
621871,short_email,personalized,17,Tuesday,US,2,1,0,Control
682105,long_email,personalized,11,Tuesday,ES,8,0,0,Control
923234,long_email,personalized,10,Sunday,FR,0,0,0,Control
833223,short_email,generic,9,Tuesday,US,0,0,0,Control
188516,long_email,generic,16,Thursday,US,2,0,0,Control
966599,short_email,generic,8,Saturday,FR,0,0,0,Control
951052,long_email,generic,6,Saturday,UK,5,1,0,Control
214828,short_email,generic,3,Wednesday,US,2,0,0,Control
232342,long_email,personalized,8,Sunday,US,2,0,0,Control
831006,short_email,personalized,5,Tuesday,US,3,0,0,Control
596905,short_email,personalized,19,Tuesday,US,0,0,0,Control
151482,short_email,generic,17,Monday,US,1,0,0,Control
21630,short_email,personalized,8,Friday,US,0,0,0,Control
477910,long_email,personalized,11,Thursday,US,7,0,0,Control
249321,long_email,generic,5,Tuesday,US,2,0,0,Control
741516,long_email,generic,7,Friday,US,4,0,0,Control
918135,long_email,generic,6,Thursday,FR,3,0,0,Control
425987,short_email,personalized,8,Sunday,US,14,0,0,Control
132955,long_email,personalized,11,Tuesday,US,7,0,0,Control
505684,short_email,personalized,8,Thursday,US,3,0,0,Control
816255,short_email,generic,4,Tuesday,US,3,0,0,Control
495287,long_email,generic,3,Thursday,UK,5,1,0,Control
837867,short_email,personalized,8,Wednesday,US,2,1,0,Control
703848,short_email,generic,12,Saturday,FR,0,0,0,Control
185265,long_email,personalized,3,Saturday,FR,14,0,0,Control
283571,long_email,generic,1,Friday,US,9,0,0,Control
211640,long_email,generic,10,Thursday,US,7,1,1,Control
225306,short_email,personalized,3,Sunday,FR,1,0,0,Control
491499,short_email,personalized,8,Sunday,US,11,0,0,Control
670887,short_email,generic,13,Wednesday,US,1,0,0,Control
767527,short_email,personalized,15,Thursday,US,9,0,0,Control
960059,long_email,generic,4,Sunday,US,4,0,0,Control
785291,long_email,personalized,7,Monday,ES,5,0,0,Control
581812,long_email,generic,7,Tuesday,FR,5,0,0,Control
13080,short_email,generic,8,Wednesday,US,0,0,0,Control
821664,long_email,personalized,16,Thursday,ES,2,0,0,Control
247780,long_email,personalized,3,Saturday,US,6,0,0,Control
420640,long_email,generic,12,Sunday,UK,0,0,0,Control
194733,long_email,personalized,5,Monday,UK,6,0,0,Control
689865,long_email,personalized,8,Friday,UK,1,0,0,Control
638793,short_email,personalized,9,Wednesday,FR,1,0,0,Control
385661,short_email,personalized,6,Thursday,FR,0,0,0,Control
111869,short_email,personalized,13,Saturday,US,1,1,0,Control
568293,short_email,personalized,6,Tuesday,ES,4,0,0,Control
793698,short_email,generic,10,Monday,US,10,0,0,Control
762766,long_email,generic,8,Wednesday,US,8,0,0,Control
599997,short_email,generic,11,Wednesday,US,5,1,1,Control
81646,long_email,generic,8,Sunday,US,1,0,0,Control
851930,short_email,generic,5,Sunday,US,2,0,0,Control
299642,short_email,generic,14,Sunday,UK,4,0,0,Control
163698,short_email,generic,10,Monday,US,4,1,0,Control
8225,short_email,personalized,14,Tuesday,UK,2,0,0,Control
520808,long_email,generic,5,Wednesday,UK,7,0,0,Control
879535,short_email,generic,9,Wednesday,FR,6,0,0,Control
17075,short_email,personalized,9,Wednesday,ES,3,0,0,Control
183921,short_email,personalized,3,Tuesday,UK,3,0,0,Control
499061,short_email,generic,17,Monday,US,5,0,0,Control
460561,long_email,personalized,8,Sunday,UK,4,0,0,Control
234583,short_email,personalized,5,Thursday,FR,4,0,0,Control
488091,short_email,generic,3,Saturday,UK,6,0,0,Control
248325,short_email,generic,14,Monday,US,0,0,0,Control
470104,long_email,personalized,9,Wednesday,US,2,0,0,Control
179365,short_email,personalized,10,Monday,US,2,0,0,Control
741385,short_email,personalized,3,Monday,FR,1,0,0,Control
987601,short_email,generic,8,Sunday,UK,0,0,0,Control
715337,long_email,generic,11,Saturday,ES,0,0,0,Control
419483,short_email,personalized,10,Tuesday,US,3,1,0,Control
955252,long_email,generic,4,Thursday,UK,11,0,0,Control
759575,short_email,personalized,9,Monday,US,7,0,0,Control
319211,short_email,personalized,12,Wednesday,US,2,0,0,Control
240977,long_email,generic,6,Monday,US,4,0,0,Control
989387,long_email,generic,5,Thursday,US,3,0,0,Control
645556,long_email,personalized,2,Friday,US,7,1,0,Control
785150,long_email,personalized,6,Saturday,UK,2,0,0,Control
292196,long_email,generic,6,Thursday,US,3,0,0,Control
184913,short_email,personalized,10,Sunday,US,1,1,0,Control
539310,long_email,generic,15,Saturday,US,0,0,0,Control
398240,short_email,generic,7,Thursday,UK,0,0,0,Control
408206,short_email,generic,7,Friday,US,4,0,0,Control
387979,short_email,personalized,9,Saturday,ES,1,0,0,Control
69983,long_email,personalized,7,Friday,US,6,0,0,Control
505861,short_email,personalized,10,Wednesday,ES,1,0,0,Control
46096,short_email,generic,12,Thursday,US,4,0,0,Control
707836,long_email,personalized,14,Wednesday,US,13,0,0,Control
856813,long_email,personalized,10,Wednesday,US,3,0,0,Control
866793,short_email,personalized,5,Wednesday,ES,9,1,0,Control
238083,long_email,generic,5,Monday,US,7,0,0,Control
512310,short_email,personalized,15,Sunday,US,5,0,0,Control
818858,long_email,generic,7,Monday,FR,2,0,0,Control
232491,short_email,personalized,12,Saturday,US,3,1,0,Control
985985,long_email,personalized,7,Monday,FR,3,0,0,Control
494480,short_email,personalized,2,Thursday,UK,1,0,0,Control
51974,long_email,personalized,12,Sunday,US,5,0,0,Control
777111,long_email,generic,12,Saturday,US,1,0,0,Control
24448,short_email,generic,14,Wednesday,US,3,0,0,Control
487982,short_email,generic,15,Friday,US,5,0,0,Control
982436,long_email,personalized,8,Thursday,US,4,0,0,Control
696557,long_email,personalized,9,Sunday,US,4,1,0,Control
855635,long_email,personalized,13,Friday,US,1,0,0,Control
668965,short_email,generic,9,Sunday,US,7,0,0,Control
969635,short_email,generic,15,Monday,US,0,0,0,Control
375743,short_email,generic,10,Saturday,US,7,0,0,Control
396936,long_email,personalized,16,Saturday,UK,12,0,0,Control
402059,short_email,generic,4,Wednesday,US,2,0,0,Control
735839,long_email,generic,17,Saturday,UK,0,0,0,Control
48628,short_email,generic,12,Friday,US,6,0,0,Control
485809,short_email,generic,7,Friday,UK,7,0,0,Control
227966,short_email,generic,10,Thursday,UK,6,0,0,Control
152341,short_email,generic,7,Thursday,UK,1,0,0,Control
728783,short_email,personalized,6,Tuesday,US,3,0,0,Control
473626,short_email,generic,9,Friday,US,0,0,0,Control
907656,short_email,generic,11,Monday,US,4,1,0,Control
409137,long_email,personalized,13,Friday,US,1,0,0,Control
984872,long_email,personalized,10,Wednesday,UK,2,0,0,Control
469352,long_email,personalized,7,Sunday,US,4,0,0,Control
815347,short_email,personalized,2,Thursday,US,8,0,0,Control
105116,short_email,personalized,7,Friday,ES,0,0,0,Control
697986,short_email,generic,11,Tuesday,ES,0,0,0,Control
603369,long_email,generic,3,Tuesday,US,5,0,0,Control
125148,short_email,personalized,4,Sunday,US,0,0,0,Control
188682,long_email,personalized,14,Monday,US,6,0,0,Control
234308,short_email,generic,11,Monday,FR,1,0,0,Control
249029,short_email,generic,12,Tuesday,US,3,0,0,Control
868838,long_email,personalized,7,Wednesday,UK,3,0,0,Control
68226,long_email,generic,15,Sunday,ES,1,0,0,Control
853960,short_email,personalized,11,Thursday,US,0,0,0,Control
210961,long_email,generic,3,Friday,US,1,0,0,Control
973543,long_email,personalized,4,Wednesday,US,3,1,1,Control
689127,long_email,generic,17,Saturday,US,9,0,0,Control
838030,long_email,personalized,6,Wednesday,ES,2,0,0,Control
862732,short_email,personalized,9,Thursday,UK,8,1,1,Control
796475,short_email,personalized,17,Sunday,UK,6,0,0,Control
808106,long_email,personalized,7,Tuesday,US,2,0,0,Control
433404,short_email,generic,14,Saturday,ES,0,0,0,Control
434002,short_email,generic,11,Thursday,US,0,0,0,Control
562626,long_email,generic,15,Wednesday,US,4,1,0,Control
643203,long_email,generic,8,Saturday,US,1,0,0,Control
518147,long_email,personalized,14,Saturday,US,2,0,0,Control
874897,long_email,personalized,16,Wednesday,UK,0,0,0,Control
635304,long_email,personalized,12,Friday,US,8,0,0,Control
236192,short_email,personalized,12,Sunday,UK,0,0,0,Control
382138,long_email,personalized,5,Friday,ES,9,0,0,Control
941735,short_email,generic,6,Saturday,US,9,0,0,Control
824722,long_email,generic,9,Friday,US,0,0,0,Control
536179,short_email,generic,9,Saturday,ES,5,0,0,Control
12064,short_email,generic,13,Tuesday,ES,2,0,0,Control
302597,short_email,personalized,3,Saturday,UK,5,0,0,Control
384314,short_email,generic,6,Monday,US,1,0,0,Control
301611,short_email,personalized,7,Wednesday,ES,8,0,0,Control
164421,short_email,generic,11,Tuesday,US,6,0,0,Control
478580,short_email,personalized,9,Thursday,US,9,0,0,Control
928755,short_email,personalized,7,Tuesday,ES,4,0,0,Control
54221,short_email,generic,5,Sunday,US,3,0,0,Control
994761,short_email,personalized,14,Sunday,US,6,0,0,Control
796687,short_email,generic,5,Friday,US,2,0,0,Control
836954,long_email,generic,8,Monday,ES,2,0,0,Control
590864,short_email,generic,7,Tuesday,US,1,0,0,Control
172152,long_email,generic,5,Monday,ES,4,0,0,Control
651710,short_email,personalized,13,Tuesday,UK,8,0,0,Control
828405,short_email,generic,8,Thursday,FR,0,0,0,Control
863349,long_email,generic,12,Saturday,FR,6,0,0,Control
395393,long_email,generic,6,Tuesday,UK,8,0,0,Control
217744,long_email,personalized,7,Saturday,US,0,0,0,Control
740343,long_email,personalized,9,Friday,US,0,1,0,Control
630132,long_email,personalized,8,Tuesday,UK,10,1,1,Control
584263,short_email,personalized,8,Friday,US,7,0,0,Control
672851,short_email,generic,16,Sunday,UK,5,0,0,Control
215249,long_email,generic,5,Friday,US,0,0,0,Control
166434,long_email,generic,10,Sunday,US,4,0,0,Control
891605,long_email,personalized,6,Thursday,UK,0,0,0,Control
299621,long_email,generic,7,Friday,US,0,0,0,Control
626554,short_email,personalized,13,Saturday,US,5,0,0,Control
606489,short_email,personalized,12,Tuesday,FR,2,0,0,Control
184072,long_email,personalized,20,Monday,UK,10,0,0,Control
258410,long_email,personalized,1,Monday,US,2,0,0,Control
333069,short_email,personalized,1,Friday,FR,8,0,0,Control
950794,short_email,personalized,11,Saturday,UK,0,0,0,Control
299357,long_email,generic,17,Monday,US,2,0,0,Control
123886,long_email,generic,6,Tuesday,US,4,0,0,Control
381535,long_email,personalized,5,Sunday,US,1,0,0,Control
513943,long_email,personalized,12,Sunday,US,10,0,0,Control
695780,long_email,personalized,13,Saturday,US,6,0,0,Control
80085,short_email,personalized,4,Saturday,UK,1,0,0,Control
872578,short_email,generic,13,Wednesday,ES,8,0,0,Control
4404,short_email,personalized,12,Saturday,UK,0,0,0,Control
663333,short_email,personalized,1,Sunday,US,1,0,0,Control
523523,long_email,personalized,16,Saturday,ES,6,0,0,Control
728501,long_email,generic,10,Thursday,US,8,0,0,Control
733036,long_email,personalized,10,Saturday,UK,1,1,1,Control
379638,short_email,personalized,10,Thursday,US,2,0,0,Control
799885,long_email,personalized,10,Tuesday,ES,2,0,0,Control
936646,long_email,personalized,9,Tuesday,US,7,0,0,Control
569833,short_email,personalized,13,Wednesday,UK,0,0,0,Control
882440,long_email,generic,6,Sunday,UK,2,0,0,Control
559426,short_email,personalized,4,Thursday,US,5,0,0,Control
254848,long_email,personalized,7,Monday,US,1,0,0,Control
45189,long_email,personalized,4,Tuesday,US,9,0,0,Control
564461,short_email,personalized,7,Wednesday,FR,5,0,0,Control
730666,long_email,personalized,13,Monday,US,4,0,0,Control
599399,long_email,generic,8,Thursday,US,1,0,0,Control
373060,short_email,personalized,9,Saturday,US,5,0,0,Control
640956,long_email,personalized,3,Monday,US,3,0,0,Control
544010,short_email,personalized,11,Wednesday,UK,8,0,0,Control
472019,long_email,personalized,4,Thursday,FR,5,0,0,Control
19193,long_email,generic,10,Sunday,UK,0,0,0,Control
947687,short_email,generic,12,Tuesday,US,11,0,0,Control
194113,long_email,generic,8,Sunday,UK,2,0,0,Control
539561,long_email,personalized,12,Wednesday,US,2,0,0,Control
953701,long_email,generic,2,Friday,ES,1,0,0,Control
935092,long_email,generic,8,Sunday,US,0,0,0,Control
167228,short_email,generic,5,Monday,US,0,0,0,Control
184277,long_email,personalized,10,Tuesday,US,1,0,0,Control
955430,long_email,personalized,9,Tuesday,US,1,0,0,Control
705510,short_email,personalized,5,Friday,UK,0,0,0,Control
409768,short_email,personalized,3,Wednesday,US,3,0,0,Control
989955,short_email,generic,12,Tuesday,US,1,0,0,Control
304164,long_email,personalized,14,Tuesday,US,1,1,0,Control
459945,long_email,generic,5,Wednesday,US,7,0,0,Control
423069,long_email,generic,1,Wednesday,UK,14,0,0,Control
120367,short_email,generic,10,Tuesday,US,4,0,0,Control
517457,short_email,generic,9,Wednesday,US,8,0,0,Control
843755,short_email,personalized,5,Saturday,UK,4,0,0,Control
750782,long_email,generic,12,Thursday,US,2,0,0,Control
700486,short_email,generic,12,Friday,UK,5,0,0,Control
801503,long_email,personalized,17,Friday,UK,4,0,0,Control
835824,long_email,personalized,12,Tuesday,US,8,0,0,Control
354025,short_email,personalized,7,Monday,ES,2,1,0,Control
123290,short_email,generic,19,Thursday,US,6,0,0,Control
17096,short_email,personalized,6,Wednesday,US,0,0,0,Control
123828,long_email,personalized,4,Friday,US,4,0,0,Control
15183,short_email,personalized,6,Sunday,US,15,0,0,Control
861784,long_email,generic,13,Saturday,US,1,0,0,Control
16010,long_email,personalized,12,Sunday,US,2,0,0,Control
46693,long_email,generic,5,Wednesday,US,5,0,0,Control
810085,long_email,personalized,1,Sunday,US,6,1,0,Control
254650,long_email,generic,1,Thursday,UK,6,0,0,Control
610896,long_email,generic,2,Tuesday,UK,0,0,0,Control
624007,short_email,personalized,17,Sunday,US,5,0,0,Control
962790,short_email,personalized,12,Tuesday,US,2,0,0,Control
239686,long_email,generic,3,Sunday,US,1,1,0,Control
553258,short_email,generic,12,Monday,UK,8,0,0,Control
601873,long_email,personalized,7,Wednesday,UK,9,1,1,Control
202895,short_email,generic,6,Wednesday,US,1,0,0,Control
419280,long_email,generic,12,Wednesday,US,4,0,0,Control
826748,short_email,generic,17,Sunday,US,0,0,0,Control
78351,long_email,generic,2,Monday,UK,4,0,0,Control
485017,long_email,generic,11,Thursday,US,7,0,0,Control
891022,short_email,personalized,11,Tuesday,US,4,0,0,Control
650982,short_email,generic,15,Monday,US,8,0,0,Control
425046,long_email,personalized,10,Wednesday,US,2,0,0,Control
457905,short_email,generic,12,Thursday,US,8,1,1,Control
950040,short_email,generic,17,Saturday,US,5,1,0,Control
34069,long_email,personalized,5,Saturday,ES,6,0,0,Control
788351,long_email,generic,13,Wednesday,US,0,0,0,Control
